filename,class,indicator,compliant,binary,domain,split
Tomato_Bacterial_spot__a9b47216-7d6d-46f6-b029-7aacd6f26113___UF.GRC_BS_Lab Leaf 0862.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato_Bacterial_spot__1addf690-441a-40c5-b1e7-c618a8af1f40___GCREC_Bact.Sp 3744.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,train
Potato___Early_blight__5888d397-4e83-4fac-bcf7-0de778966d36___RS_Early.B 7418.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__5f3c91c0-ffa1-4de4-9830-2c7bc5ec3760___UF.GRC_YLCV_Lab 03135.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__32f9f2be-e4f1-4890-8cc4-23a7ae007b99___UF.GRC_YLCV_Lab 02898.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Pepper__bell___Bacterial_spot__8a9bc15a-fd14-44ac-b8eb-37ea8a209406___NREC_B.Spot 1819.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__aa511e6f-be23-456e-a631-03310c61f8e9___Com.G_SpM_FL 8866.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Tomato_Leaf_Mold__87c76d05-d959-4fe6-ba9e-a874c88f9a09___Crnl_L.Mold 6906.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Potato___healthy__31a09d39-6791-4ecb-8f44-af2ed85dbd33___RS_HL 1970.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__6b13dcc6-31de-44e4-a6a6-31719f6d918d___UF.GRC_YLCV_Lab 03256.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Potato___Late_blight__4d085c80-4d57-4377-8fb3-eab3a25e5f5c___RS_LB 3060.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,train
Pepper__bell___healthy__66b13c76-6f77-49c1-b286-717d26dc7fbc___JR_HL 7873.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,train
Tomato__Target_Spot__2871a865-06e7-4a2e-be51-77743b1a9f72___Com.G_TgS_FL 8149.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Potato___Late_blight__e2326741-ee59-4e3c-86bf-9e81ccf50b6b___RS_LB 4147.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,train
Tomato__Tomato_mosaic_virus__9ec78399-de3a-4431-a5fc-e100406c5642___PSU_CG 2275.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato_Leaf_Mold__c05c1b58-b391-41d4-bdd4-72f82b59a508___Crnl_L.Mold 8926.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__779193cc-e88e-45e4-8f77-4b922d2f487d___Com.G_SpM_FL 9547.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Pepper__bell___healthy__b3025d7b-862b-4ec3-9724-982a12e305e5___JR_HL 7804.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,train
Tomato__Tomato_mosaic_virus__e8900c28-b9e9-41d4-b8f6-5c4be8db1296___PSU_CG 2352.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato_Leaf_Mold__97ae4dda-7b28-4a06-a348-d361f8ecf56f___Crnl_L.Mold 8899.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Pepper__bell___healthy__0e2afa6e-568c-4694-babd-dc15057b53b3___JR_HL 8475.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__9b55aea9-85fc-418b-b1a7-ae919f37d2fc___Com.G_SpM_FL 9401.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Pepper__bell___Bacterial_spot__536247a1-295f-455f-ab45-0798d5efa080___JR_B.Spot 8887.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Potato___healthy__849aa978-c7b9-4344-9ca8-129219a65f8e___RS_HL 1874.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Tomato_Leaf_Mold__fc3b00ae-34b4-41f4-9122-5649f1aca3d8___Crnl_L.Mold 6687.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Tomato_Late_blight__d519ec29-c557-4ef7-b572-a954c6ec4187___GHLB2 Leaf 9007.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Tomato_Late_blight__d28832cb-6291-40c8-b48e-c6019c1eb6a5___RS_Late.B 6437.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Potato___healthy__533abd3a-3e1d-42d0-ae9c-5189282b78af___RS_HL 5369.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Potato___healthy__2dee1571-ef6b-40ef-8c46-334e89aad3f1___RS_HL 1950.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Tomato__Target_Spot__c75f0d96-d252-43ae-92ae-5de3bab757a3___Com.G_TgS_FL 8033.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Potato___healthy__4a08efaa-28cc-4356-8769-4002f4b299ef___RS_HL 1850.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__737e3c49-a2d9-46f4-8c40-bcc5bc7343d2___Com.G_SpM_FL 1767.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Potato___Late_blight__aceeb511-1332-4d25-b9fe-64d53445396a___RS_LB 4837.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,train
Potato___Late_blight__af17b876-b0e7-43ce-95e8-8591066dfdc9___RS_LB 3976.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__7d33e936-13b3-4df1-9364-68dc42179683___YLCV_GCREC 2056.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Tomato_healthy__63612a6e-c1f1-4ae1-9741-52c28b264dfa___GH_HL Leaf 464.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,train
Tomato_Bacterial_spot__6959b518-7a96-46f1-a232-95f7d82767fa___GCREC_Bact.Sp 3642.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato__Tomato_mosaic_virus__a142b58c-1713-4e17-a68c-96eaf4b5ae23___PSU_CG 2219.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato_Early_blight__f0eb00dc-22da-4c8b-b86d-72157ea9e71d___RS_Erly.B 9610.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,train
Tomato_Late_blight__63bd9158-43c2-4b8f-b4ee-a8935f8e3096___GHLB Leaf 1 Day 6.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Tomato__Target_Spot__290ea84a-2458-4291-8065-644c5a826935___Com.G_TgS_FL 0039.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Tomato_Late_blight__5c6dfda8-1d4e-4ad0-92b1-5c6ffc790ea1___RS_Late.B 6223.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Tomato_Bacterial_spot__80c97a5c-e7db-4f3c-8de0-0fecb6c451f1___GCREC_Bact.Sp 3553.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato__Tomato_mosaic_virus__2f8c596f-15d8-4524-b527-8617329c1819___PSU_CG 2146.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato__Tomato_mosaic_virus__f3d26b9f-7999-4b20-8503-0e1d3a878742___PSU_CG 2304.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Pepper__bell___healthy__8107009b-3754-4598-902a-5f895dd303cb___JR_HL 5932.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,train
Tomato_healthy__15cae3c8-6843-49d1-8da6-33bd014f05ce___GH_HL Leaf 169.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,train
Tomato__Target_Spot__a06e2b19-8e8d-4803-b78a-91c6b0ffd868___Com.G_TgS_FL 0020.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Tomato__Target_Spot__48b4b244-cf9e-4fc2-a873-66dc712b8ea5___Com.G_TgS_FL 8344.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Tomato_Septoria_leaf_spot__ea5c98f5-2df4-4018-a538-cefa58bec252___Keller.St_CG 1819.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Tomato_Septoria_leaf_spot__b023b89b-4115-4c7d-9ae1-02a1201c7ff3___Matt.S_CG 6223.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Tomato_Septoria_leaf_spot__066b2772-c513-403b-9550-26def3b79ec3___JR_Sept.L.S 2497.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Tomato_Early_blight__a54e9f9d-e56b-4097-83c2-b137f9111edf___RS_Erly.B 9411.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,train
Tomato_Early_blight__3a8ed6b0-1566-4ab1-b0e2-6a670dfca65a___RS_Erly.B 7653.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__b8bc8c7e-5309-4018-be6b-3a3db6318cdb___Com.G_SpM_FL 8909.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Tomato_Septoria_leaf_spot__c503232e-912b-435b-a590-85cded918960___Keller.St_CG 2038.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Tomato_Early_blight__ed8eb85d-c4fa-4403-8b97-148ec0ac0661___RS_Erly.B 7642.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,train
Potato___Late_blight__9631fd8f-244c-4047-98e4-aecc907624c1___RS_LB 4573.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,train
Pepper__bell___Bacterial_spot__12342367-f62b-40d0-897b-77bd1edbd3d1___JR_B.Spot 3199.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Pepper__bell___Bacterial_spot__5e39aa56-cbda-4c20-9964-6a03c700cebd___NREC_B.Spot 1856.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato_Septoria_leaf_spot__2e147de4-c279-492b-93ef-affbe2e3e6ea___Keller.St_CG 1770.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__62ebb5fd-9037-4cf0-b8bd-2365d2078bfd___YLCV_GCREC 2046.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Tomato_Early_blight__a442ef7e-3c93-45d9-85c0-5fa66fe32bb8___RS_Erly.B 7504.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,train
Tomato_Early_blight__10fedb70-9786-4623-a32b-97a622037511___RS_Erly.B 7796.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__88048288-a940-4ca0-8cd2-26aaf09ef008___YLCV_GCREC 2319.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Pepper__bell___healthy__d489c307-ff11-45f0-9ea2-1d8bb072a7e7___JR_HL 7749.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,train
Potato___healthy__1f9870b3-899e-46fb-98c9-cfc2ce92895b___RS_HL 1816.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Potato___healthy__415ac4a2-8f16-4052-880e-1e1f208965f0___RS_HL 1884.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Potato___healthy__9d7d1bb9-1b10-4a8f-a961-e404b9d5acf8___RS_HL 1960.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Tomato_Early_blight__141bbdef-ba38-49ed-9d6f-fe8d9de38e6f___RS_Erly.B 9579.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,train
Potato___Early_blight__c10de41b-4c38-41c4-b278-600071051453___RS_Early.B 8093.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Tomato_Bacterial_spot__98e5ec0a-f392-4c23-8132-815e93c06e07___GCREC_Bact.Sp 3293.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato__Target_Spot__8fbf987c-a9b3-45d9-a2ec-6304f9762530___Com.G_TgS_FL 9862.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Tomato__Tomato_mosaic_virus__00c07a77-15e6-4815-92d4-8d1e1afb7f3c___PSU_CG 2052.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__9210af52-11b5-4c66-9772-876c52c2d3cc___Com.G_SpM_FL 1614.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Tomato_healthy__aeff16e4-99f8-4111-ac3b-b69dcc4c7b2c___RS_HL 0581.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__5b7d7af1-b710-4d56-ac06-e4c413321f9c___Com.G_SpM_FL 1557.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Tomato_healthy__3b247bc2-44d4-4fea-ae3e-aef886d27e45___RS_HL 0584.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,train
Potato___Early_blight__fc603fb2-e2a0-4990-8a75-0e4f80f40694___RS_Early.B 7584.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Potato___healthy__0be9d721-82f5-42c3-b535-7494afe01dbe___RS_HL 1814.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Tomato__Tomato_mosaic_virus__2ffd2426-1463-48aa-a3bb-622ece568219___PSU_CG 2137.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato__Target_Spot__eb7ad835-1ca0-4a70-8398-53cc93aaaeaa___Com.G_TgS_FL 7884.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Potato___healthy__0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__08166dc1-9f39-4086-bcc9-f0dc0f0e85a6___UF.GRC_YLCV_Lab 02812.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Tomato_Late_blight__4f47d31b-0890-49a7-ab33-8b5865cb8843___GHLB2 Leaf 80.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Tomato_Early_blight__5bb67c87-9449-4365-aad2-0763164a608b___RS_Erly.B 7460.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,train
Potato___Late_blight__e2ce6696-9f6e-445c-a6c6-c765d659447a___RS_LB 4960.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,train
Tomato_Leaf_Mold__eeb1fcab-1278-4c23-bef4-2b54ec75f651___Crnl_L.Mold 9158.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Tomato_Leaf_Mold__77a7828d-7cef-4490-9bd3-3e05c523a2f4___Crnl_L.Mold 7056.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Tomato__Tomato_mosaic_virus__fb199918-5c7f-4285-993b-3ed212140456___PSU_CG 2124.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato__Tomato_mosaic_virus__b0ca678e-a79d-457e-8887-952d757b2205___PSU_CG 2266.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__0100e504-f6bc-464a-a181-38262117f30a___Com.G_SpM_FL 1202.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Potato___healthy__762672f4-17e6-4fd6-84f1-3bcb091b3ca5___RS_HL 5417.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__ddee35e3-fc0b-4251-adec-dda227bffcd5___Com.G_SpM_FL 1646.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Potato___Early_blight__cc63b147-ad2a-4bc1-aa05-a07b3c6b7761___RS_Early.B 7091.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Tomato_Septoria_leaf_spot__9c922c85-b976-41ec-bc8a-65650a8a3f9a___Matt.S_CG 1504.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Potato___Late_blight__b2492a9e-c038-48a7-8524-8f0aca7dc870___RS_LB 4291.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__41894074-149c-4543-9f3d-a022cc884b20___Com.G_SpM_FL 9429.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Tomato_healthy__806a1f93-1b9f-4860-91e1-9aff2d68c494___RS_HL 0468.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,train
Tomato__Tomato_mosaic_virus__75c566a5-8c20-4294-8138-4f06a3c2df7c___PSU_CG 2158.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato_Bacterial_spot__c7a106eb-2d95-4a8d-b9de-4055d6a0a0a2___GCREC_Bact.Sp 3096.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato_Early_blight__4e3f49fc-2ff8-4d00-979d-3c15f4d90db8___RS_Erly.B 7708.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,train
Tomato_Leaf_Mold__b155d628-2bce-404f-bd81-6916fd6100e3___Crnl_L.Mold 9067.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Potato___healthy__0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__a929e182-7b74-4144-90ca-4afa19bf5cd4___Com.G_SpM_FL 8916.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Tomato_Late_blight__42bc64dd-b367-4cc0-b5df-689c1e86705d___RS_Late.B 4906.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Pepper__bell___healthy__4dae1983-04d3-44f9-a226-e94f256677e0___JR_HL 8355.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,train
Potato___Late_blight__eb34280e-0cfb-4166-a9b8-a15892c9ff5c___RS_LB 4450.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,train
Tomato__Tomato_mosaic_virus__fb79c897-ed92-43c4-8b28-8bdbe951ff56___PSU_CG 2396.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Potato___Early_blight__089fb289-4bea-48b6-a29a-3a1d268d9dd3___RS_Early.B 8081.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Tomato_Leaf_Mold__1f64f046-46e6-47b3-91ef-31c2433face3___Crnl_L.Mold 9089.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__54d1ce9f-18f7-4875-b7fa-6bd9b5daa9ef___Com.G_SpM_FL 1345.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Potato___Early_blight__90d47c2a-c84e-498c-b30d-f368e75611a7___RS_Early.B 7778.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Tomato_Septoria_leaf_spot__f1e6fb1c-fcd6-4164-963b-0cc10f1bc218___Matt.S_CG 7506.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Potato___Late_blight__f27d1c83-25e9-4ab8-8970-3ddfd2a4c6fc___RS_LB 3230.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,train
Pepper__bell___Bacterial_spot__4777008f-3144-44df-b230-e94725e711d2___NREC_B.Spot 1979.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato_Late_blight__a6876e29-dc0f-4716-bd3c-eedc9f45cf70___GHLB_PS Leaf 41 Day 18.jpg,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Tomato_Bacterial_spot__67ce4b75-dbd6-446e-bcd6-2f58d407ed04___GCREC_Bact.Sp 3378.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__57b31c9e-51bb-49c9-8950-91a4e27eca5f___YLCV_GCREC 2764.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Tomato_Leaf_Mold__625e4181-9290-45e1-986c-1c168d912a6d___Crnl_L.Mold 9017.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Tomato_healthy__5c4d21aa-76f8-4ab7-8440-65fd3cac640b___GH_HL Leaf 263.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__059cfdda-02f3-4f6a-9ab9-d87638de50b0___YLCV_NREC 2582.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Tomato_Leaf_Mold__d31448f3-312d-4f30-bb39-c1045b1df616___Crnl_L.Mold 6807.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Tomato_healthy__b2639bc5-e165-4cdd-8557-fa73c6d4137f___RS_HL 0072.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,train
Potato___Early_blight__1131b92e-ef46-441e-ac5f-c18ac09bf69a___RS_Early.B 8064.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Tomato__Tomato_mosaic_virus__388f46e3-32d3-45f3-84fd-12cb06feed12___PSU_CG 2119.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato_Late_blight__052ec825-37a3-4467-a5ea-2e0601c29fbd___RS_Late.B 6786.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Tomato__Target_Spot__b14e1500-7100-4924-9206-b1258a06d4ff___Com.G_TgS_FL 1040.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Potato___Early_blight__dc34096f-8974-4a76-8d15-42ee86038015___RS_Early.B 6734.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Pepper__bell___Bacterial_spot__6b1b260e-fab5-4a73-936c-5592119c13fe___NREC_B.Spot 1952.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__7e7d8005-eb91-4789-8b12-e801530ded45___YLCV_GCREC 2224.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Tomato_healthy__7b93db88-7c70-444a-9096-1812426217f7___RS_HL 0167.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,train
Tomato__Tomato_mosaic_virus__8a398af5-59cc-4d7e-9de9-07c5a5bb2cf3___PSU_CG 2116.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato__Target_Spot__d0027625-3a04-4187-a80d-2d004127b1cb___Com.G_TgS_FL 9760.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Pepper__bell___healthy__e446272d-9fe1-4efc-b9c4-326acd6f3162___JR_HL 8460.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__08ddab1e-8a69-47b2-b0ff-6d53e6315eee___Com.G_SpM_FL 1445.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Tomato_Leaf_Mold__3e6cdf52-1ecf-49a3-bc77-9cd3abb7f901___Crnl_L.Mold 8755.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__934e48b3-6e8a-490c-86f0-bf0200668d88___Com.G_SpM_FL 8991.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Potato___Early_blight__cfa37804-6d71-45fe-bd88-c899b9534992___RS_Early.B 6673.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Tomato_Late_blight__90131e4c-2ff6-4be3-86cf-252847cce3fa___RS_Late.B 6933.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__391fc912-874a-4ccd-a397-e64333fba679___UF.GRC_YLCV_Lab 01509.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Tomato_Septoria_leaf_spot__92cf3568-abcc-43b4-acb4-9d00171d2478___Keller.St_CG 1984.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Tomato__Target_Spot__b33b7242-907f-44e6-b4dd-baff9dac2de3___Com.G_TgS_FL 8396.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Tomato_healthy__b995ac55-e42d-4fb6-9b91-310a4d046c21___RS_HL 9668.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,train
Pepper__bell___healthy__92688273-9135-48c4-82b1-f4e0a32fafe1___JR_HL 5848.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__0fb17853-7286-4d25-84a2-9c991db63ae5___UF.GRC_YLCV_Lab 02745.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Pepper__bell___Bacterial_spot__65d4487f-5ee0-4925-8e7f-ba4a61c76750___NREC_B.Spot 9070.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
